iter	Passed	Remaining
986	207762	1897230
987	207962	1896920
988	208163	1896626
989	208356	1896258
990	208557	1895957
991	208782	1895877
992	208980	1895553
993	209176	1895218
994	209368	1894839
995	209578	1894623
996	209799	1894512
997	209999	1894202
998	210206	1893961
999	210412	1893711
1000	210609	1893378
1001	210831	1893272
1002	211043	1893082
1003	211280	1893104
1004	211477	1892778
1005	211676	1892467
1006	211901	1892387
1007	212162	1892627
1008	212371	1892399
1009	212583	1892206
1010	212795	1892009
1011	213038	1892081
1012	213242	1891817
1013	213465	1891718
1014	213703	1891750
1015	213962	1891964
1016	214184	1891861
1017	214399	1891683
1018	214627	1891627
1019	214880	1891790
1020	215124	1891876
1021	215333	1891649
1022	215550	1891492
1023	215757	1891248
1024	215973	1891083
1025	216217	1891165
1026	216442	1891075
1027	216654	1890879
1028	216881	1890809
1029	217100	1890675
1030	217392	1891165
1031	217602	1890946
1032	217829	1890879
1033	218048	1890734
1034	218264	1890567
1035	218479	1890399
1036	218710	1890360
1037	218956	1890452
1038	219211	1890618
1039	219433	1890502
1040	219629	1890161
1041	219829	1889860
1042	220029	1889556
1043	220237	1889314
1044	220462	1889227
1045	220698	1889231
1046	220929	1889193
1047	221131	1888901
1048	221362	1888863
1049	221627	1889112
1050	221841	1888921
1051	222041	1888615
1052	222244	1888341
1053	222505	1888553
1054	222758	1888695
1055	222995	1888702
1056	223228	1888680
1057	223464	1888673
1058	223708	1888744
1059	223936	1888668
1060	224166	1888621
1061	224390	1888510
1062	224658	1888775
1063	224918	1888973
1064	225159	1889016
1065	225371	1888805
1066	225578	1888560
1067	225798	1888416
1068	226003	1888158
1069	226202	1887841
1070	226400	1887519
1071	226601	1887222
1072	226813	1887010
1073	227026	1886816
1074	227245	1886663
1075	227456	1886449
1076	227660	1886177
1077	227909	1886281
1078	228104	1885927
1079	228298	1885577
1080	228494	1885238
1081	228695	1884938
1082	228916	1884810
1083	229119	1884532
1084	229320	1884234
1085	229535	1884053
1086	229756	1883922
1087	229986	1883860
1088	230193	1883609
1089	230389	1883275
1090	230582	1882915
1091	230779	1882587
1092	230976	1882259
1093	231205	1882190
1094	231405	1881887
1095	231606	1881589
1096	231805	1881277
1097	232018	1881080
1098	232284	1881310
1099	232534	1881412
1100	232747	1881220
1101	232984	1881210
1102	233270	1881601
1103	233509	1881612
1104	233731	1881489
1105	233985	1881615
1106	234246	1881803
1107	234493	1881874
1108	234704	1881656
1109	234911	1881410
1110	235108	1881081
1111	235328	1880932
1112	235546	1880776
