iter	Passed	Remaining
1554	67590	19342
1555	67617	19294
1556	67648	19247
1557	67692	19204
1558	67723	19157
1559	67757	19111
1560	67787	19063
1561	67815	19016
1562	67845	18968
1563	67871	18920
1564	67899	18873
1565	67936	18827
1566	67969	18781
1567	68006	18736
1568	68348	18775
1569	68383	18729
1570	68416	18682
1571	68454	18637
1572	68477	18588
1573	68507	18541
1574	68534	18493
1575	68575	18449
1576	68608	18402
1577	68638	18355
1578	68667	18308
1579	68691	18259
1580	68719	18212
1581	68756	18167
1582	68786	18119
1583	68810	18071
1584	68848	18026
1585	68902	17985
1586	68949	17943
1587	68983	17897
1588	69009	17849
1589	69039	17802
1590	69082	17759
1591	69113	17712
1592	69141	17665
1593	69177	17619
1594	69206	17572
1595	69234	17525
1596	69271	17480
1597	69297	17432
1598	69335	17388
1599	69373	17343
1600	69577	17340
1601	69662	17307
1602	69708	17264
1603	69752	17220
1604	69787	17175
1605	69822	17129
1606	69851	17082
1607	69877	17034
1608	69920	16991
1609	69955	16945
1610	69989	16899
1611	70024	16854
1612	70055	16808
1613	70082	16760
1614	70119	16715
1615	70150	16669
1616	70179	16622
1617	70219	16578
1618	70246	16531
1619	70276	16484
1620	70336	16445
1621	70366	16398
1622	70393	16351
1623	70420	16304
1624	70447	16257
1625	70475	16210
1626	70507	16164
1627	70538	16118
1628	70567	16071
1629	70616	16029
1630	70749	16006
1631	70961	16001
1632	71032	15963
1633	71069	15918
1634	71116	15876
1635	71147	15829
1636	71177	15783
1637	71207	15736
1638	71242	15691
1639	71269	15644
1640	71296	15597
1641	71334	15552
1642	71364	15506
1643	71394	15460
1644	71429	15414
1645	71457	15368
1646	71487	15321
1647	71538	15280
1648	71565	15233
1649	71597	15187
1650	71648	15145
1651	71677	15099
1652	71705	15052
1653	71744	15008
1654	71773	14961
1655	71808	14916
1656	71845	14872
1657	71870	14824
1658	71900	14778
1659	71940	14734
1660	71970	14688
1661	72001	14642
